prefix,path,bytes,revision,oid,lfs_sha256,url,download_url
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f294b8ea90317552.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,55e4015bd5fe754bad0adb87f8a5064a80745bbc,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f294b8ea90317552.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f294b8ea90317552.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f2abcf02028922e3.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,551490f23b969c5c7980d5e5b28f5305887b39ee,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f2abcf02028922e3.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f2abcf02028922e3.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f2cb94afc9473dc4.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,551490f23b969c5c7980d5e5b28f5305887b39ee,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f2cb94afc9473dc4.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f2cb94afc9473dc4.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f2d6ba2efdfe61cb.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,2fbfcab5331849288557f0a6d4264019545b0b77,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f2d6ba2efdfe61cb.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f2d6ba2efdfe61cb.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f37ed3427787b253.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,691478468cec3eccf2fa58b4cc3be87faac0ee5e,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f37ed3427787b253.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f37ed3427787b253.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f3a3de46e9d17186.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,2fbfcab5331849288557f0a6d4264019545b0b77,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f3a3de46e9d17186.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f3a3de46e9d17186.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f43446c5b9e17fb5.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,8b47781f3e204a598867d4331c17496998a5868a,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f43446c5b9e17fb5.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f43446c5b9e17fb5.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f4faab9203e0da1f.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,55e4015bd5fe754bad0adb87f8a5064a80745bbc,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f4faab9203e0da1f.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f4faab9203e0da1f.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f62eb1c245f41151.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,20439a5b729eed123b59efaa456ee21a769f48bb,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f62eb1c245f41151.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f62eb1c245f41151.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f6691dd3488f68c3.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,20439a5b729eed123b59efaa456ee21a769f48bb,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f6691dd3488f68c3.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f6691dd3488f68c3.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f9062f25f477472d.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,8b47781f3e204a598867d4331c17496998a5868a,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f9062f25f477472d.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f9062f25f477472d.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f948235faf7d11f0.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,551490f23b969c5c7980d5e5b28f5305887b39ee,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f948235faf7d11f0.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f948235faf7d11f0.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/f99368cd67c4e3c8.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,55e4015bd5fe754bad0adb87f8a5064a80745bbc,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f99368cd67c4e3c8.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/f99368cd67c4e3c8.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fa22d2afc689e8b2.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,691478468cec3eccf2fa58b4cc3be87faac0ee5e,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fa22d2afc689e8b2.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fa22d2afc689e8b2.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fa441330a2fa7f0e.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,551490f23b969c5c7980d5e5b28f5305887b39ee,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fa441330a2fa7f0e.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fa441330a2fa7f0e.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fa6082091a339513.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,c2ad50567ce32e6cee0d5c6b3e4cc195da7957c0,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fa6082091a339513.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fa6082091a339513.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fa7588b059ce2d79.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,691478468cec3eccf2fa58b4cc3be87faac0ee5e,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fa7588b059ce2d79.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fa7588b059ce2d79.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fb60288d22cb047a.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,dbb8a1fc6f6ce575a95cdcf9c7dabb63937e2f06,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fb60288d22cb047a.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fb60288d22cb047a.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fbdbe4014b5cf2c0.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,2fbfcab5331849288557f0a6d4264019545b0b77,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fbdbe4014b5cf2c0.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fbdbe4014b5cf2c0.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fbf90f66dc1b495f.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,691478468cec3eccf2fa58b4cc3be87faac0ee5e,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fbf90f66dc1b495f.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fbf90f66dc1b495f.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fc02351af208877b.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,2fbfcab5331849288557f0a6d4264019545b0b77,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fc02351af208877b.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fc02351af208877b.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fc1899e58a43f905.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,91a3195e7beed9fe85eaec7521d3459fa0b66748,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fc1899e58a43f905.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fc1899e58a43f905.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fcc687f803fbf0da.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,dbb8a1fc6f6ce575a95cdcf9c7dabb63937e2f06,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fcc687f803fbf0da.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fcc687f803fbf0da.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fdda1d2cad8f04e0.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,2fbfcab5331849288557f0a6d4264019545b0b77,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fdda1d2cad8f04e0.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fdda1d2cad8f04e0.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fe0390f903ae316c.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,691478468cec3eccf2fa58b4cc3be87faac0ee5e,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fe0390f903ae316c.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fe0390f903ae316c.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fe47b5d4df8787fc.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,691478468cec3eccf2fa58b4cc3be87faac0ee5e,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fe47b5d4df8787fc.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fe47b5d4df8787fc.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fe506e85c4d13ee4.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,20439a5b729eed123b59efaa456ee21a769f48bb,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fe506e85c4d13ee4.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fe506e85c4d13ee4.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/ff0a1ad5f8f17363.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,55e4015bd5fe754bad0adb87f8a5064a80745bbc,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/ff0a1ad5f8f17363.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/ff0a1ad5f8f17363.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/ffe54c58684236fa.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,8b47781f3e204a598867d4331c17496998a5868a,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/ffe54c58684236fa.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/ffe54c58684236fa.json
issue2569_theory,issue2569_theory/analysis_tensors/der/judge_cache/fffdb41ee4d010f9.json,90,a5cf03bbe4807361a74c427a46ad329065f75e30,c2ad50567ce32e6cee0d5c6b3e4cc195da7957c0,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fffdb41ee4d010f9.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/judge_cache/fffdb41ee4d010f9.json
issue2569_theory,issue2569_theory/analysis_tensors/der/local_regime.json,408,a5cf03bbe4807361a74c427a46ad329065f75e30,f9ef98b8784c4d81e350f83b61057cb793aa099c,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/local_regime.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/local_regime.json
issue2569_theory,issue2569_theory/analysis_tensors/der/matching_items.json,16231368,a5cf03bbe4807361a74c427a46ad329065f75e30,d474b8ace2cb46a7c7a4b005d578250e09cebd89,00a7e6370f456be8182ee5e5d4f40a1c0501e6256b5bd7cde87d285e5376fe67,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/matching_items.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/matching_items.json
issue2569_theory,issue2569_theory/analysis_tensors/der/regime.json,1611,a5cf03bbe4807361a74c427a46ad329065f75e30,16ba25df71777b5c04333fbc2a46fe04af21240e,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/regime.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/der/regime.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/cas-bare-con-lr1e5-s42.json,16658,a5cf03bbe4807361a74c427a46ad329065f75e30,a84273e1facb7aa979acce0d02f3f1af3dc037ad,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/cas-bare-con-lr1e5-s42.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/cas-bare-con-lr1e5-s42.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/cas-pers-con-lr1e5-s42.json,16657,a5cf03bbe4807361a74c427a46ad329065f75e30,7181afb6e504f3c99e1f3ec3227f554ff6413fdc,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/cas-pers-con-lr1e5-s42.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/cas-pers-con-lr1e5-s42.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/cas-pers-ft-con-s42.json,12011,a5cf03bbe4807361a74c427a46ad329065f75e30,546370ce3b94ebc8b8c731728cdb9245026f88ac,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/cas-pers-ft-con-s42.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/cas-pers-ft-con-s42.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/cas-pers-po-lr1e5-s42.json,16684,a5cf03bbe4807361a74c427a46ad329065f75e30,9ea279eb42c7565282093a7c4d3e1f4c6645144c,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/cas-pers-po-lr1e5-s42.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/cas-pers-po-lr1e5-s42.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/imp-pers-con-lr3e5-s137.json,16655,a5cf03bbe4807361a74c427a46ad329065f75e30,16a6dee122f0de887f85af1e9e63241db4bf409f,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/imp-pers-con-lr3e5-s137.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/imp-pers-con-lr3e5-s137.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/imp-pers-con-lr3e5-s42.json,16663,a5cf03bbe4807361a74c427a46ad329065f75e30,cc6705e2f1cf18a3ac1fc4447eaca6f560e1a884,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/imp-pers-con-lr3e5-s42.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/imp-pers-con-lr3e5-s42.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/imp-pers-ft-con-s42.json,11998,a5cf03bbe4807361a74c427a46ad329065f75e30,ac2aa0579bf1b8118ff06ca93c80b8f00983448e,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/imp-pers-ft-con-s42.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/imp-pers-ft-con-s42.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/imp-pers-po-lr1e5-s42.json,16645,a5cf03bbe4807361a74c427a46ad329065f75e30,9cda918599e3100c08800c1ebb57d54a6ffd1526,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/imp-pers-po-lr1e5-s42.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/imp-pers-po-lr1e5-s42.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/mk-bare-con-lr5e6-s42.json,9383,a5cf03bbe4807361a74c427a46ad329065f75e30,b1ac058624f4c682739161fb76cc4a67cd83019e,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/mk-bare-con-lr5e6-s42.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/mk-bare-con-lr5e6-s42.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/mk-conv-con-lr5e6-s42.json,9389,a5cf03bbe4807361a74c427a46ad329065f75e30,f97b193c4534e66e0f2cc93e1d3b75eac1c2d48b,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/mk-conv-con-lr5e6-s42.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/mk-conv-con-lr5e6-s42.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/mk-icl-con-lr5e6-s42.json,9363,a5cf03bbe4807361a74c427a46ad329065f75e30,28d12106cc1d779cb48abd42480fdd4f7a835946,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/mk-icl-con-lr5e6-s42.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/mk-icl-con-lr5e6-s42.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/mk-pers-con-lr5e6-s42.json,9370,a5cf03bbe4807361a74c427a46ad329065f75e30,dd2e60c49911fb2742fecd8f47bcbf43a132e3fb,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/mk-pers-con-lr5e6-s42.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/mk-pers-con-lr5e6-s42.json
issue2569_theory,issue2569_theory/analysis_tensors/dw_fleet/align/mk-pers-ft-con-s42.json,12018,a5cf03bbe4807361a74c427a46ad329065f75e30,e7865b6673c5134ef9090cff73bdf421fdd0a1c2,,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/blob/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/mk-pers-ft-con-s42.json,https://huggingface.co/datasets/superkaiba1/explore-persona-space-data/resolve/a5cf03bbe4807361a74c427a46ad329065f75e30/issue2569_theory/analysis_tensors/dw_fleet/align/mk-pers-ft-con-s42.json
